match_id,round_number,stage,mode,duration_s,won_round,player_id,attack_rate,mobility_rate,defense_rate,hit_rate,miss_rate,dps_dealt,dps_taken,block_rate,dodge_rate,quick_rate,heavy_rate,special_rate,charge_rate,aggression,defense_style,mobility_style,risk_style,cluster,playstyle
a16ac09fd42c,1,Stage 1,1v1,43.74188232421875,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,0.1328125,0.734375,0.0703125,0.7619047619047619,0.238095238095238,1.7603266231038963,2.286138471563502,0.1111111111111111,0.0,0.03125,0.078125,0.0234375,0.0,0.8597155085625541,0.06497395833333333,0.734375,1.26211685482937,2,Balanced
a16ac09fd42c,1,Stage 1,1v1,43.74188232421875,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,0.2111111111111111,0.7444444444444445,0.0333333333333333,0.6923076923076923,0.3076923076923077,2.286138471563502,1.7603266231038963,0.0,0.0588235294117647,0.0444444444444444,0.0777777777777777,0.0444444444444444,0.0,1.0576698325685931,0.02970588235294116,0.7444444444444445,1.034009465398102,2,Balanced
c4dbe741446d,1,Stage 1,1v1,58.6322021484375,0.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,0.1700680272108843,0.7210884353741497,0.0136054421768707,0.7,0.3,0.7504408565212413,1.739658349208332,0.0,0.05,0.0816326530612244,0.0068027210884353,0.0272108843537414,0.0068027210884353,0.5056815106667881,0.018622448979591817,0.7210884353741497,1.0198291746041659,2,Balanced
c4dbe741446d,1,Stage 1,1v1,58.6322021484375,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,0.4814814814814814,0.3909465020576131,0.0658436213991769,0.6333333333333333,0.3666666666666666,1.739658349208332,0.7504408565212413,0.0,0.0,0.4444444444444444,0.0082304526748971,0.0164609053497942,0.0041152263374485,0.959806348148842,0.029629629629629606,0.3909465020576131,0.558553761593954,0,Aggressive
063bf0d84449,1,Stage 1,1v1,57.58380126953125,0.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,0.16,0.7266666666666667,0.06,0.5,0.5,1.40664558806851,1.962357425330144,0.1,0.0,0.04,0.08,0.0266666666666666,0.0,0.6813259558239785,0.056999999999999995,0.7266666666666667,1.231178712665072,1,Balanced
063bf0d84449,1,Stage 1,1v1,57.58380126953125,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,0.1116751269035533,0.6243654822335025,0.1472081218274111,0.5625,0.4375,1.962357425330144,1.40664558806851,0.2727272727272727,0.0909090909090909,0.0203045685279187,0.0406091370558375,0.0253807106598984,0.0101522842639593,0.8721201496269716,0.17078910936778954,0.6243654822335025,0.922072794034255,1,Balanced
4cad324b49be,1,Stage 1,1v1,51.98443603515625,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,0.6185567010309279,0.3092783505154639,0.0360824742268041,0.5833333333333334,0.4166666666666667,1.3850299337922516,2.1160179544048288,0.0,0.0,0.5618556701030928,0.0103092783505154,0.0154639175257731,0.0154639175257731,0.8780164905729925,0.016237113402061847,0.3092783505154639,1.2663423105357476,0,Aggressive
4cad324b49be,1,Stage 1,1v1,51.98443603515625,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,0.1982758620689655,0.603448275862069,0.0517241379310344,0.5714285714285714,0.4285714285714285,2.1160179544048288,1.3850299337922516,0.0666666666666666,0.0,0.0775862068965517,0.0775862068965517,0.0258620689655172,0.0,0.9627737717264191,0.04327586206896546,0.603448275862069,0.9068006811818401,2,Balanced
7711ccb79ba6,1,Stage 1,1v1,27.694091796875,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,0.2166666666666666,0.6166666666666667,0.1166666666666666,0.2,0.8,0.50552298673249,3.646987261427249,0.0,0.0,0.0,0.1166666666666666,0.05,0.0166666666666666,0.3135997120230381,0.05249999999999997,0.6166666666666667,2.2234936307136244,1,Balanced
7711ccb79ba6,1,Stage 1,1v1,27.694091796875,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,0.2028985507246377,0.7681159420289855,0.0289855072463768,0.75,0.25,3.646987261427249,0.50552298673249,0.0,0.0,0.072463768115942,0.1014492753623188,0.0144927536231884,0.0,1.5451049617893922,0.013043478260869561,0.7681159420289855,0.377761493366245,2,Balanced
244f3d8a7c2d,1,Stage 1,1v1,54.59222412109375,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,0.1173184357541899,0.6368715083798883,0.1173184357541899,0.375,0.625,1.5386806702301663,1.8317627026549603,0.0,0.1764705882352941,0.0,0.0726256983240223,0.0223463687150838,0.0055865921787709,0.6792156088822341,0.09691094314820899,0.6368715083798883,1.2283813513274802,1,Balanced
244f3d8a7c2d,1,Stage 1,1v1,54.59222412109375,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,0.1849710982658959,0.7687861271676301,0.0231213872832369,0.6363636363636364,0.3636363636363636,1.8317627026549603,1.5386806702301663,0.0,0.0,0.1098265895953757,0.0404624277456647,0.0231213872832369,0.0,0.8741962943265035,0.010404624277456606,0.7687861271676301,0.9511585169332649,2,Balanced
e81350bdfe17,1,Stage 1,1v1,48.08514404296875,0.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,0.1119402985074626,0.8134328358208955,0.044776119402985,0.3636363636363636,0.6363636363636364,0.582300428901269,2.1004408328224344,0.0303030303030303,0.0606060606060606,0.0597014925373134,0.0074626865671641,0.0298507462686567,0.0074626865671641,0.33949036042752007,0.044391677973767495,0.8134328358208955,1.3684022345930353,1,Balanced
